claim_id	lane	file	line	kind	token	in_fence	verbatim	proposed_check	verdict	evidence	severity	settled_by	quotable	blind_verdict	blind_evidence	disposition	mech_verdict	mech_evidence	fix_status	ext_verdict	ext_evidence	tiebreak
C0508-6be39627	P0	docs/concepts/what-is-morpheus.mdx	82	external_url	https://myprovider.mor.org	0	| MyProvider ([myprovider.mor.org](https://myprovider.mor.org)) | Providers | Hosted operator GUI for provider node management |		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0509-f1483749	P0	docs/concepts/what-is-morpheus.mdx	83	external_url	https://apidocs.mor.org	0	| **Inference API Gateway** ([apidocs.mor.org](https://apidocs.mor.org)) | Developers / API users | Hosted, OpenAI-compatible inference gateway — separate product, no node required. See [Inference API		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0510-81830e35	P0	docs/concepts/what-is-morpheus.mdx	83	doc_link	/inference-api/overview	0	| **Inference API Gateway** ([apidocs.mor.org](https://apidocs.mor.org)) | Developers / API users | Hosted, OpenAI-compatible inference gateway — separate product, no node required. See [Inference API		TRUE	docs/inference-api/overview.mdx exists and is in docs.json nav	-	script	yes									
C0511-33733b23	P0	docs/concepts/what-is-morpheus.mdx	86	doc_link	/ai/llm-prompt-cheatsheet	0	| `gitbook.mor.org` | All / agents | Broader Morpheus docs hub. Supports an `?ask=<question>` query mechanism for AI agents — see [llm-prompt-cheatsheet](/ai/llm-prompt-cheatsheet#dynamic-querying-of-		TRUE	docs/ai/llm-prompt-cheatsheet.mdx exists and is in docs.json nav	-	script	yes									
C0512-94abe56a	P0	docs/concepts/what-is-morpheus.mdx	88	doc_link	/ecosystem/overview	0	See [Ecosystem](/ecosystem/overview) for curated, mirrored summaries with attribution.		TRUE	docs/ecosystem/overview.mdx exists and is in docs.json nav	-	script	yes									
C0513-061276ca	P0	docs/concepts/what-is-morpheus.mdx	92	external_url	https://github.com/MorpheusAIs/Docs/blob/main/!KEYDOCS%20README%20FIRST!/Compute%20Providers/Compute%20Node/Intro%20to%20Morpheus%20Compute%20Node.md	0	- [Intro to Morpheus Compute Node](https://github.com/MorpheusAIs/Docs/blob/main/!KEYDOCS%20README%20FIRST!/Compute%20Providers/Compute%20Node/Intro%20to%20Morpheus%20Compute%20Node.md) — the upstream		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0514-e01a6372	P0	docs/concepts/what-is-morpheus.mdx	93	external_url	https://discord.com/channels/1151741790408429580/1167520834139738289	0	- [Discord — #morpheus-compute-node](https://discord.com/channels/1151741790408429580/1167520834139738289) — community questions.		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0515-920a2bbc	P0	docs/consumers/buy-bid.mdx	6	last_verified	v7.9.0	0	last_verified: "v7.9.0"		UNVERIFIABLE-IN-REPO	no tag v7.9.0 in this repo (282 tags; highest release tag v7.5.0) — may exist upstream	-	script	yes									
C0516-61a28243	P0	docs/consumers/buy-bid.mdx	1	frontmatter_keys	title,description,audience,product,last_verified,source	0	frontmatter keys: title, description, audience, product, last_verified, source		TRUE	title and description present	-	script	yes									
C0517-a4fda1e0	P0	docs/consumers/buy-bid.mdx	10	doc_link	/concepts/sessions-stake-close-recover	0	Opening a session = "buying a bid." You stake MOR for a fixed duration; the proxy-router routes prompts to the chosen provider until the session closes (or you close it). The MOR is **escrowed**, not		TRUE	docs/concepts/sessions-stake-close-recover.mdx exists and is in docs.json nav	-	script	yes									
C0518-28e3f077	P0	docs/consumers/buy-bid.mdx	40	port	8082	1	curl -X POST 'http://localhost:8082/blockchain/models/<modelId>/session' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0519-fa0cb53b	P0	docs/consumers/buy-bid.mdx	40	api_path	/blockchain/models/<modelId>/session	1	curl -X POST 'http://localhost:8082/blockchain/models/<modelId>/session' \		TRUE	proxy-router/docs/swagger.yaml:1702	-	script	yes									
C0520-f8688afe	P0	docs/consumers/buy-bid.mdx	49	bytes32_id	id#bb76868a	1	{ "sessionID": "0x<redacted>" }		N/A	example session/model id in a sample payload — not a configured value	-	script	yes									
C0521-ed5e978d	P0	docs/consumers/buy-bid.mdx	55	port	8082	1	curl -X POST 'http://localhost:8082/blockchain/sessions/<sessionId>/close' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0522-e2a56834	P0	docs/consumers/buy-bid.mdx	55	api_path	/blockchain/sessions/<sessionId>/close	1	curl -X POST 'http://localhost:8082/blockchain/sessions/<sessionId>/close' \		TRUE	proxy-router/docs/swagger.yaml:1971	-	script	yes									
C0523-c2bacf49	P0	docs/consumers/buy-bid.mdx	63	doc_link	/concepts/sessions-stake-close-recover	0	- **Capital planning:** used stake is **not reusable the same UTC day**. Size your wallet for the gross stake you need that day, not for recycling one pile of MOR many times before midnight UTC. See [		TRUE	docs/concepts/sessions-stake-close-recover.mdx exists and is in docs.json nav	-	script	yes									
C0524-df0bf28f	P0	docs/consumers/buy-bid.mdx	64	doc_link	/ai/why-locked-in-contract	0	- **The provider is paid from a separate protocol funding account**, not from your stake in real time. If that funding account is empty or under-approved, every `closeSession` fails — yours included.		TRUE	docs/ai/why-locked-in-contract.mdx exists and is in docs.json nav	-	script	yes									
C0525-23965262	P0	docs/consumers/buy-bid.mdx	65	external_url	https://tech.mor.org/session.html	0	- For a hosted read-only wallet checker that splits your MOR across the three on-chain buckets (wallet / active session / on-hold), see [tech.mor.org/session.html](https://tech.mor.org/session.html).		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0526-0866b9e0	P0	docs/consumers/buy-bid.mdx	73	doc_link	/concepts/tee-overview	0	- **TEE vs non-TEE** — `tee`-tagged models give you cryptographic guarantees about the running software (see [TEE overview](/concepts/tee-overview)).		TRUE	docs/concepts/tee-overview.mdx exists and is in docs.json nav	-	script	yes									
C0527-28c6c748	P0	docs/consumers/buy-bid.mdx	74	external_url	https://active.mor.org	0	- **Throughput / capacity** — see live data at [active.mor.org](https://active.mor.org).		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0528-79fb6bfc	P0	docs/consumers/buy-bid.mdx	76	doc_link	/reference/rating-config	0	For a `rating-config.json` that prefers certain providers automatically, see [rating-config](/reference/rating-config).		TRUE	docs/reference/rating-config.mdx exists and is in docs.json nav	-	script	yes									
C0529-080c60d9	P0	docs/consumers/chat.mdx	6	last_verified	v7.9.0	0	last_verified: "v7.9.0"		UNVERIFIABLE-IN-REPO	no tag v7.9.0 in this repo (282 tags; highest release tag v7.5.0) — may exist upstream	-	script	yes									
C0530-ddb9235f	P0	docs/consumers/chat.mdx	1	frontmatter_keys	title,description,audience,product,last_verified	0	frontmatter keys: title, description, audience, product, last_verified		TRUE	title and description present	-	script	yes									
C0531-029d8a30	P0	docs/consumers/chat.mdx	15	doc_link	/reference/api-auth	0	| `Authorization: Basic <base64(user:pass)>` | Yes | Auth to your local proxy-router. See [API auth](/reference/api-auth). |		TRUE	docs/reference/api-auth.mdx exists and is in docs.json nav	-	script	yes									
C0532-d9ff2538	P0	docs/consumers/chat.mdx	17	repo_path	application/json	0	| `Content-Type` | As needed | `application/json` or `multipart/form-data`. |		UNVERIFIABLE-IN-REPO	looks like an external owner/repo reference	-	script	yes									
C0533-ed3f2d96	P0	docs/consumers/chat.mdx	17	repo_path	multipart/form-data	0	| `Content-Type` | As needed | `application/json` or `multipart/form-data`. |		UNVERIFIABLE-IN-REPO	looks like an external owner/repo reference	-	script	yes									
C0534-c9b3271f	P0	docs/consumers/chat.mdx	24	port	8082	1	curl -X POST 'http://localhost:8082/v1/chat/completions' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0535-ff547e3d	P0	docs/consumers/chat.mdx	24	api_path	/v1/chat/completions	1	curl -X POST 'http://localhost:8082/v1/chat/completions' \		TRUE	proxy-router/docs/swagger.yaml:2891	-	script	yes									
C0536-27f83822	P0	docs/consumers/chat.mdx	27	bytes32_id	id#bb76868a	1	-H 'session_id: 0x<redacted>' \		N/A	example session/model id in a sample payload — not a configured value	-	script	yes									
C0537-0aa456dc	P0	docs/consumers/chat.mdx	37	repo_path	text/event-stream	0	Streaming responses are SSE (`text/event-stream`); non-streaming returns `application/json`.		UNVERIFIABLE-IN-REPO	looks like an external owner/repo reference	-	script	yes									
C0538-a0ea7f8c	P0	docs/consumers/chat.mdx	37	repo_path	application/json	0	Streaming responses are SSE (`text/event-stream`); non-streaming returns `application/json`.		UNVERIFIABLE-IN-REPO	looks like an external owner/repo reference	-	script	yes									
C0539-62e22a91	P0	docs/consumers/chat.mdx	44	port	8082	1	curl -X POST 'http://localhost:8082/v1/audio/transcriptions' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0540-d308e8ff	P0	docs/consumers/chat.mdx	44	api_path	/v1/audio/transcriptions	1	curl -X POST 'http://localhost:8082/v1/audio/transcriptions' \		TRUE	proxy-router/docs/swagger.yaml:2839	-	script	yes									
C0541-a67c638b	P0	docs/consumers/chat.mdx	53	port	8082	1	curl -X POST 'http://localhost:8082/v1/audio/speech' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0542-c05951cb	P0	docs/consumers/chat.mdx	53	api_path	/v1/audio/speech	1	curl -X POST 'http://localhost:8082/v1/audio/speech' \		TRUE	proxy-router/docs/swagger.yaml:2802	-	script	yes									
C0543-82ca830e	P0	docs/consumers/chat.mdx	60	repo_path	audio/mpeg	0	Response is `audio/mpeg` (or whatever `response_format` you specified).		UNVERIFIABLE-IN-REPO	looks like an external owner/repo reference	-	script	yes									
C0544-bc800126	P0	docs/consumers/chat.mdx	65	port	8082	1	curl -X POST 'http://localhost:8082/v1/embeddings' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0545-fe337835	P0	docs/consumers/chat.mdx	65	api_path	/v1/embeddings	1	curl -X POST 'http://localhost:8082/v1/embeddings' \		TRUE	proxy-router/docs/swagger.yaml:3008	-	script	yes									
C0546-f6273571	P0	docs/consumers/chat.mdx	74	doc_link	/concepts/sessions-stake-close-recover	0	Always close manually if you are finished well before the session timer expires. Unused stake returns to your wallet on close; the used stipend day-locks until the next UTC day (`withdrawUserStakes`).		TRUE	docs/concepts/sessions-stake-close-recover.mdx exists and is in docs.json nav	-	script	yes									
C0547-83ef4abc	P0	docs/consumers/chat.mdx	77	port	8082	1	curl -X POST 'http://localhost:8082/blockchain/sessions/<sessionId>/close' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0548-daf94c7c	P0	docs/consumers/chat.mdx	77	api_path	/blockchain/sessions/<sessionId>/close	1	curl -X POST 'http://localhost:8082/blockchain/sessions/<sessionId>/close' \		TRUE	proxy-router/docs/swagger.yaml:1971	-	script	yes									
C0549-028e0a51	P0	docs/consumers/chat.mdx	83	doc_link	/reference/api-endpoints	0	See [API endpoints](/reference/api-endpoints) for our curated subset, or [`proxy-router/docs/swagger.yaml`](https://github.com/MorpheusAIs/Morpheus-Lumerin-Node/blob/main/proxy-router/docs/swagger.yam		TRUE	docs/reference/api-endpoints.mdx exists and is in docs.json nav	-	script	yes									
C0550-996c9132	P0	docs/consumers/chat.mdx	83	external_url	https://github.com/MorpheusAIs/Morpheus-Lumerin-Node/blob/main/proxy-router/docs/swagger.yaml	0	See [API endpoints](/reference/api-endpoints) for our curated subset, or [`proxy-router/docs/swagger.yaml`](https://github.com/MorpheusAIs/Morpheus-Lumerin-Node/blob/main/proxy-router/docs/swagger.yam		UNVERIFIABLE-IN-REPO	external URL — out of scope (in-repo reach)	-	script	yes									
C0551-1810f07d	P0	docs/consumers/install-from-source.mdx	6	last_verified	v7.9.0	0	last_verified: "v7.9.0"		UNVERIFIABLE-IN-REPO	no tag v7.9.0 in this repo (282 tags; highest release tag v7.5.0) — may exist upstream	-	script	yes									
C0552-dd6d9837	P0	docs/consumers/install-from-source.mdx	1	frontmatter_keys	title,description,audience,product,last_verified,source	0	frontmatter keys: title, description, audience, product, last_verified, source		TRUE	title and description present	-	script	yes									
C0553-e7e1adb7	P0	docs/consumers/install-from-source.mdx	10	doc_link	/consumers/quickstart	0	This guide builds the proxy-router from source and walks through the API-only consumer flow (no MorpheusUI). For an Electron-included experience, see the [packaged installs](/consumers/quickstart). Fo		TRUE	docs/consumers/quickstart.mdx exists and is in docs.json nav	-	script	yes									
C0554-b05ae74d	P0	docs/consumers/install-from-source.mdx	10	doc_link	/consumers/install/macos	0	This guide builds the proxy-router from source and walks through the API-only consumer flow (no MorpheusUI). For an Electron-included experience, see the [packaged installs](/consumers/quickstart). Fo		TRUE	docs/consumers/install/macos.mdx exists and is in docs.json nav	-	script	yes									
C0555-ab9b95b9	P0	docs/consumers/install-from-source.mdx	15	doc_link	/reference/api-auth	0	- Basic Auth credentials for the local API. On first start the proxy-router writes `admin:<password>` to `.cookie` next to the binary — use those credentials in Swagger (**Authorize**) and in every cu		TRUE	docs/reference/api-auth.mdx exists and is in docs.json nav	-	script	yes									
C0556-28af32e6	P0	docs/consumers/install-from-source.mdx	57	doc_link	/reference/env-proxy-router	0	Reference: [Env: proxy-router](/reference/env-proxy-router).		TRUE	docs/reference/env-proxy-router.mdx exists and is in docs.json nav	-	script	yes									
C0557-ac5ed769	P0	docs/consumers/install-from-source.mdx	65	port	8082	0	Confirm Swagger at `http://localhost:8082/swagger/index.html`. Click **Authorize** and enter the `admin` / password from `.cookie` before using **Try it out** — almost every route requires Basic Auth		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0558-81cdb264	P0	docs/consumers/install-from-source.mdx	77	address	addr#acb3e366	1	'http://localhost:8082/blockchain/approve?spender=0x<redacted>&amount=3' \		TRUE	matches an address in .env.example / smart-contracts/deploy/data (value withheld)	-	script	yes									
C0559-7e918ca2	P0	docs/consumers/install-from-source.mdx	77	port	8082	1	'http://localhost:8082/blockchain/approve?spender=0x6aBE1d282f72B474E54527D93b979A4f64d3030a&amount=3' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
C0560-c1424641	P0	docs/consumers/install-from-source.mdx	77	api_path	/blockchain/approve	1	'http://localhost:8082/blockchain/approve?spender=0x6aBE1d282f72B474E54527D93b979A4f64d3030a&amount=3' \		TRUE	proxy-router/docs/swagger.yaml:1417	-	script	yes									
C0561-dac2d0d8	P0	docs/consumers/install-from-source.mdx	85	port	8082	1	curl -X GET 'http://localhost:8082/wallet' \		TRUE	ui-desktop/.env.example:33 (PROXY_WEB_DEFAULT_PORT)	-	script	yes									
